Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,1/12/2017 11:00,2017,1,12,11,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 12:00,2017,1,12,12,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 13:00,2017,1,12,13,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 14:00,2017,1,12,14,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 15:00,2017,1,12,15,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 16:00,2017,1,12,16,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 17:00,2017,1,12,17,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 18:00,2017,1,12,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 19:00,2017,1,12,19,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 20:00,2017,1,12,20,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 21:00,2017,1,12,21,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 22:00,2017,1,12,22,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/12/2017 23:00,2017,1,12,23,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 0:00,2017,1,13,0,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 1:00,2017,1,13,1,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 2:00,2017,1,13,2,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 3:00,2017,1,13,3,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 4:00,2017,1,13,4,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 5:00,2017,1,13,5,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 6:00,2017,1,13,6,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 7:00,2017,1,13,7,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 8:00,2017,1,13,8,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 9:00,2017,1,13,9,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 10:00,2017,1,13,10,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 11:00,2017,1,13,11,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 12:00,2017,1,13,12,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 13:00,2017,1,13,13,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 14:00,2017,1,13,14,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 15:00,2017,1,13,15,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 16:00,2017,1,13,16,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 17:00,2017,1,13,17,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 18:00,2017,1,13,18,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 19:00,2017,1,13,19,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 20:00,2017,1,13,20,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 21:00,2017,1,13,21,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 22:00,2017,1,13,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/13/2017 23:00,2017,1,13,23,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 0:00,2017,1,14,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 1:00,2017,1,14,1,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 2:00,2017,1,14,2,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 3:00,2017,1,14,3,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 4:00,2017,1,14,4,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 5:00,2017,1,14,5,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 6:00,2017,1,14,6,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 7:00,2017,1,14,7,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 8:00,2017,1,14,8,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 9:00,2017,1,14,9,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 10:00,2017,1,14,10,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 11:00,2017,1,14,11,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 12:00,2017,1,14,12,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 13:00,2017,1,14,13,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 14:00,2017,1,14,14,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 15:00,2017,1,14,15,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 16:00,2017,1,14,16,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 17:00,2017,1,14,17,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 18:00,2017,1,14,18,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 19:00,2017,1,14,19,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 20:00,2017,1,14,20,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 21:00,2017,1,14,21,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 22:00,2017,1,14,22,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/14/2017 23:00,2017,1,14,23,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 0:00,2017,1,15,0,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 1:00,2017,1,15,1,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 2:00,2017,1,15,2,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 3:00,2017,1,15,3,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 4:00,2017,1,15,4,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 5:00,2017,1,15,5,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 6:00,2017,1,15,6,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 7:00,2017,1,15,7,142,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 8:00,2017,1,15,8,151,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 9:00,2017,1,15,9,166,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 10:00,2017,1,15,10,158,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 11:00,2017,1,15,11,151,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 12:00,2017,1,15,12,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 13:00,2017,1,15,13,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 14:00,2017,1,15,14,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 15:00,2017,1,15,15,162,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 16:00,2017,1,15,16,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 17:00,2017,1,15,17,157,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 18:00,2017,1,15,18,145,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 19:00,2017,1,15,19,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 20:00,2017,1,15,20,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 21:00,2017,1,15,21,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 22:00,2017,1,15,22,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/15/2017 23:00,2017,1,15,23,128,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 0:00,2017,1,16,0,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 1:00,2017,1,16,1,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 2:00,2017,1,16,2,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 3:00,2017,1,16,3,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 4:00,2017,1,16,4,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 5:00,2017,1,16,5,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 6:00,2017,1,16,6,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 7:00,2017,1,16,7,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 8:00,2017,1,16,8,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 9:00,2017,1,16,9,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 10:00,2017,1,16,10,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 11:00,2017,1,16,11,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 12:00,2017,1,16,12,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 13:00,2017,1,16,13,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 14:00,2017,1,16,14,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 15:00,2017,1,16,15,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 16:00,2017,1,16,16,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 17:00,2017,1,16,17,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 18:00,2017,1,16,18,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 19:00,2017,1,16,19,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 20:00,2017,1,16,20,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 21:00,2017,1,16,21,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 22:00,2017,1,16,22,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/16/2017 23:00,2017,1,16,23,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 0:00,2017,1,17,0,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 1:00,2017,1,17,1,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 2:00,2017,1,17,2,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 3:00,2017,1,17,3,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 4:00,2017,1,17,4,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 5:00,2017,1,17,5,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 6:00,2017,1,17,6,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 7:00,2017,1,17,7,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 8:00,2017,1,17,8,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 9:00,2017,1,17,9,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 10:00,2017,1,17,10,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 11:00,2017,1,17,11,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 12:00,2017,1,17,12,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 13:00,2017,1,17,13,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 14:00,2017,1,17,14,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 15:00,2017,1,17,15,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 16:00,2017,1,17,16,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 17:00,2017,1,17,17,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 18:00,2017,1,17,18,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 19:00,2017,1,17,19,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 20:00,2017,1,17,20,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 21:00,2017,1,17,21,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 22:00,2017,1,17,22,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/17/2017 23:00,2017,1,17,23,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 0:00,2017,1,18,0,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 1:00,2017,1,18,1,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 2:00,2017,1,18,2,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 3:00,2017,1,18,3,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 4:00,2017,1,18,4,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 5:00,2017,1,18,5,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 6:00,2017,1,18,6,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 7:00,2017,1,18,7,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 8:00,2017,1,18,8,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 9:00,2017,1,18,9,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 10:00,2017,1,18,10,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 11:00,2017,1,18,11,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 12:00,2017,1,18,12,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 13:00,2017,1,18,13,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 14:00,2017,1,18,14,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 15:00,2017,1,18,15,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 16:00,2017,1,18,16,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 17:00,2017,1,18,17,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 18:00,2017,1,18,18,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 19:00,2017,1,18,19,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 20:00,2017,1,18,20,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 21:00,2017,1,18,21,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 22:00,2017,1,18,22,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/18/2017 23:00,2017,1,18,23,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 0:00,2017,1,19,0,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 1:00,2017,1,19,1,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 2:00,2017,1,19,2,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 3:00,2017,1,19,3,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 4:00,2017,1,19,4,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 5:00,2017,1,19,5,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 6:00,2017,1,19,6,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 7:00,2017,1,19,7,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 8:00,2017,1,19,8,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 9:00,2017,1,19,9,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 10:00,2017,1,19,10,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 11:00,2017,1,19,11,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 12:00,2017,1,19,12,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 13:00,2017,1,19,13,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 14:00,2017,1,19,14,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 15:00,2017,1,19,15,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 16:00,2017,1,19,16,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 17:00,2017,1,19,17,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 18:00,2017,1,19,18,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 19:00,2017,1,19,19,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 20:00,2017,1,19,20,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 21:00,2017,1,19,21,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 22:00,2017,1,19,22,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/19/2017 23:00,2017,1,19,23,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 0:00,2017,1,20,0,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 1:00,2017,1,20,1,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 2:00,2017,1,20,2,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 3:00,2017,1,20,3,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 4:00,2017,1,20,4,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 5:00,2017,1,20,5,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 6:00,2017,1,20,6,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 7:00,2017,1,20,7,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 8:00,2017,1,20,8,127,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 9:00,2017,1,20,9,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 10:00,2017,1,20,10,127,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 11:00,2017,1,20,11,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 12:00,2017,1,20,12,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 13:00,2017,1,20,13,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 14:00,2017,1,20,14,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 15:00,2017,1,20,15,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 16:00,2017,1,20,16,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 17:00,2017,1,20,17,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 18:00,2017,1,20,18,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 19:00,2017,1,20,19,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 20:00,2017,1,20,20,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 21:00,2017,1,20,21,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 22:00,2017,1,20,22,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/20/2017 23:00,2017,1,20,23,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 0:00,2017,1,21,0,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 1:00,2017,1,21,1,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 2:00,2017,1,21,2,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 3:00,2017,1,21,3,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 4:00,2017,1,21,4,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 5:00,2017,1,21,5,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 6:00,2017,1,21,6,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/21/2017 7:00,2017,1,21,7,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 8:00,2017,1,21,8,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 9:00,2017,1,21,9,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 10:00,2017,1,21,10,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 11:00,2017,1,21,11,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 12:00,2017,1,21,12,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 13:00,2017,1,21,13,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 14:00,2017,1,21,14,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 15:00,2017,1,21,15,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 16:00,2017,1,21,16,88,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 17:00,2017,1,21,17,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 18:00,2017,1,21,18,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 19:00,2017,1,21,19,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 20:00,2017,1,21,20,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 21:00,2017,1,21,21,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 22:00,2017,1,21,22,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/21/2017 23:00,2017,1,21,23,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 0:00,2017,1,22,0,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 1:00,2017,1,22,1,149,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 2:00,2017,1,22,2,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 3:00,2017,1,22,3,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 4:00,2017,1,22,4,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 5:00,2017,1,22,5,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 6:00,2017,1,22,6,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 7:00,2017,1,22,7,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 8:00,2017,1,22,8,139,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 9:00,2017,1,22,9,154,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 10:00,2017,1,22,10,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 11:00,2017,1,22,11,150,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 12:00,2017,1,22,12,188,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 13:00,2017,1,22,13,195,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 14:00,2017,1,22,14,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 15:00,2017,1,22,15,158,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 16:00,2017,1,22,16,210,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 17:00,2017,1,22,17,213,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 18:00,2017,1,22,18,211,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 19:00,2017,1,22,19,200,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 20:00,2017,1,22,20,192,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 21:00,2017,1,22,21,181,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 22:00,2017,1,22,22,181,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/22/2017 23:00,2017,1,22,23,197,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 0:00,2017,1,23,0,201,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 1:00,2017,1,23,1,190,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 2:00,2017,1,23,2,194,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 3:00,2017,1,23,3,203,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 4:00,2017,1,23,4,236,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 5:00,2017,1,23,5,236,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 6:00,2017,1,23,6,242,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 7:00,2017,1,23,7,237,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 8:00,2017,1,23,8,246,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 9:00,2017,1,23,9,223,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 10:00,2017,1,23,10,238,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 11:00,2017,1,23,11,228,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 12:00,2017,1,23,12,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 13:00,2017,1,23,13,163,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 14:00,2017,1,23,14,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 15:00,2017,1,23,15,146,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 16:00,2017,1,23,16,127,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 17:00,2017,1,23,17,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 18:00,2017,1,23,18,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 19:00,2017,1,23,19,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 20:00,2017,1,23,20,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 21:00,2017,1,23,21,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 22:00,2017,1,23,22,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2017 23:00,2017,1,23,23,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 0:00,2017,1,24,0,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2017 1:00,2017,1,24,1,191,µg/m³,1 Hr,Valid
